id,province,district,subdistrict,address,property_type,total_units,bedrooms,baths,floor_area,floor_level,land_area,latitude,longitude,nearby_stations,nearby_bus_stops,nearby_supermarkets,nearby_shops,year_built,month_built,price,price_sqm
8554977,Bangkok,Huai Khwang,Bang Kapi,Asoke-Dindang Road,Condo,1642.0,1.0,1.0,30,29.0,,13.749389,100.563926,3,,7.0,20,2018,June,5300000,176666.66666666666
10975918,Bangkok,Thon Buri,Dao Khanong,18-98 รัชดาภิเษก,Condo,973.0,1.0,1.0,30,8.0,,13.709988,100.479851,2,,5.0,20,2017,January,2420000,80666.66666666667
10611002,Bangkok,Watthana,Khlong Tan Nuea,Soi Thonglor 8,Condo,99.0,1.0,1.0,33,4.0,,13.73104,100.582727,1,20.0,18.0,20,2013,September,4900000,148484.84848484848
10844483,Bangkok,Huai Khwang,Sam Sen Nok,68 Lat Phrao 41 Alley,Condo,491.0,1.0,1.0,31,5.0,,13.8023443,100.5845988,0,20.0,8.0,4,2011,January,1869900,60319.354838709674
10218702,Nonthaburi,Pak Kret,Bang Talat,"Soi 4, Chaeng Watthana Road",Condo,988.0,1.0,1.0,32,3.0,,13.899873,100.540041,0,14.0,3.0,1,2012,June,1650000,51562.5
10609422,Bangkok,Watthana,Khlong Toei Nuea,"136 Soi Sukhumvit 23, Sukhumvit Road",Condo,220.0,1.0,1.0,51,11.0,,13.73945,100.564353,1,,16.0,20,2009,July,7700000,150980.39215686274
11006621,Bangkok,Khlong Toei,Phra Khanong,1120 Sukhumvit Road,Condo,460.0,1.0,1.0,30,18.0,,13.7128270964,100.5942278251,1,,17.0,20,2012,December,3050000,101666.66666666667
10277762,Bangkok,Nong Khaem,Nong Khang Phlu,เพชรเกษม,Townhouse,,4.0,2.0,108,1.0,104.0,13.7144375,100.3460625,0,4.0,4.0,4,0,,2150000,
10853706,Samut Prakan,Mueang Samut Prakan,Bang Muang,Sap Phatthana Road,Detached House,289.0,3.0,3.0,134,2.0,232.0,13.597737294,100.6337230563,0,,5.0,4,0,,7500000,
10993521,Nonthaburi,Bang Bua Thong,Lahan,Lahan,Detached House,,3.0,2.0,110,2.0,288.0,13.951444,100.4115631,0,,5.0,3,0,,2890000,
10992350,Bangkok,Bueng Kum,Khlong Kum,Khlong Kum,Townhouse,,3.0,3.0,225,2.0,124.0,13.840463563,100.6368367934,0,20.0,5.0,8,0,,4590000,
11030323,Bangkok,Ratchathewi,Thanon Phetchaburi,470 Petchburi Road,Condo,156.0,1.0,1.0,40,2.0,,13.7512714072,100.5330383142,3,,20.0,20,2009,December,5950000,148750.0
10927304,Samut Prakan,Bang Phli,Bang Phli Yai,Tamru-Bang Phli Road Yai,Detached House,266.0,4.0,3.0,220,2.0,228.0,13.5938640431,100.6936112418,0,1.0,1.0,7,2020,,5890000,
10751610,Nonthaburi,Pak Kret,Ban Mai,Ban Mai,Townhouse,,2.0,2.0,100,2.0,80.0,13.9469375,100.5456875,0,15.0,1.0,4,0,,2190000,
10795306,Bangkok,Huai Khwang,Bang Kapi,349 Rama 9,Condo,1410.0,1.0,1.0,38,23.0,,13.7561628422,100.5831410847,0,15.0,4.0,6,2019,November,3250000,85526.31578947368
11003625,Nonthaburi,Bang Bua Thong,Bang Bua Thong,Bang Bua Thong,Townhouse,,5.0,2.0,120,2.0,192.0,13.9350625,100.4104375,0,7.0,12.0,8,0,,3500000,
11005402,Bangkok,Lat Phrao,Lat Phrao,Lat Phrao,Townhouse,,4.0,3.0,170,1.0,144.0,13.8110625,100.6119375,0,20.0,9.0,20,0,,6900000,
10984473,Samut Prakan,Bang Phli,Bang Phli Yai,Bang Phli Yai,Townhouse,,3.0,3.0,100,2.0,88.0,13.6088625,100.6698594,0,,5.0,6,0,,3190000,
10402364,Nonthaburi,Mueang Nonthaburi,Tha Sai,Tha-Sai,Townhouse,,4.0,3.0,160,2.0,80.0,13.8658492,100.4941285,1,,6.0,15,0,,2590000,
10938616,Nonthaburi,Bang Yai,Sao Thong Hin,ถนนกาญจนาภิเษก,Townhouse,300.0,2.0,3.0,89,2.0,72.0,13.868443,100.404161,0,5.0,7.0,17,0,,2850000,
10905067,Bangkok,Khlong Toei,Phra Khanong,Soi Sukhumvit 40 Sukhumvit Road,Condo,132.0,1.0,1.0,50,7.0,,13.721765,100.580699,2,,14.0,20,2015,February,4500000,90000.0
10611973,Bangkok,Watthana,Khlong Tan Nuea,Sukhumvit,Condo,120.0,1.0,1.0,41,4.0,,13.74422,100.575399,0,20.0,11.0,13,2007,December,3500000,85365.85365853658
9999094,Bangkok,Bang Kapi,Hua Mak,26 Soi Ramkhamhaeng 60,Condo,960.0,1.0,1.0,27,5.0,,13.761063,100.649371,0,20.0,14.0,20,2018,June,1890000,70000.0
10776659,Bangkok,Bang Khun Thian,Samae Dam,2-1 Rama 2 Soi 54 Intersection 4-2,Condo,329.0,1.0,1.0,27,3.0,,13.670026,100.437273,0,6.0,5.0,20,2019,May,1890000,70000.0
11032436,Samut Prakan,Bang Phli,Bang Phli Yai,"Soi Mahachai, Bang Na-Trat Road Yai",Townhouse,,3.0,2.0,134,2.0,112.0,13.636356,100.688301,0,1.0,1.0,1,0,,3890000,
10977042,Bangkok,Bang Na,Bang Na,195 Sanphawut Road,Condo,1569.0,2.0,1.0,47,26.0,,13.673215,100.604476,2,,6.0,4,2017,January,4900000,104255.31914893616
10848713,Bangkok,Khlong Toei,Phra Khanong,Soi Sukhumvit 48,Condo,612.0,2.0,1.0,49,18.0,,13.711724,100.594785,2,,20.0,17,2018,December,5200000,106122.44897959183
11010745,Bangkok,Bang Kho Laem,Bang Kho Laem,2667 Chareonkrung Road,Condo,521.0,2.0,1.0,78,8.0,,13.7025006971,100.4997953411,0,20.0,12.0,16,2004,May,6500000,83333.33333333333
10905581,Bangkok,Bang Na,Bang Na,2952 Sukhumvit Road,Condo,421.0,1.0,1.0,27,8.0,,13.678558,100.608607,1,,12.0,14,2011,February,2900000,107407.4074074074
11026455,Samut Prakan,Mueang Samut Prakan,Thepharak,Sukhumvit 115 Road,Condo,572.0,2.0,2.0,50,10.0,,13.6385037029,100.5922882209,2,,5.0,6,2020,April,4500000,90000.0
10563502,Bangkok,Bang Rak,Si Phraya,Si Phraya Road,Condo,59.0,1.0,1.0,44,6.0,,13.731918,100.526324,2,,19.0,20,2018,January,7500000,170454.54545454544
10942871,Bangkok,Watthana,Phra Khanong Nuea,1415 Sukhumvit Road,Condo,263.0,1.0,1.0,45,23.0,,13.718173,100.58735,2,,20.0,20,2017,November,7900000,175555.55555555556
10898871,Bangkok,Phra Khanong,Bang Chak,Soi Sukhumvit 81 Sukhumvit Road,Condo,146.0,1.0,1.0,35,3.0,,13.705547,100.603711,2,,8.0,14,2009,,2450000,70000.0
10979030,Bangkok,Watthana,Khlong Tan Nuea,175-179 Soi Sukhumvit 39 Sukhumvit Road,Condo,500.0,2.0,2.0,120,14.0,,13.743154,100.573438,0,20.0,12.0,13,1994,April,7500000,62500.0
11031461,Bangkok,Khlong Toei,Phra Khanong,Soi Sukhumvit 48,Condo,612.0,2.0,1.0,49,18.0,,13.711724,100.594785,2,,20.0,17,2018,December,6120000,124897.95918367348
10954957,Nonthaburi,Bang Yai,Sao Thong Hin,Rattanathibet Road,Condo,1013.0,1.0,1.0,24,12.0,,13.875603,100.413584,2,,20.0,20,2018,May,1750000,72916.66666666667
11013811,Samut Prakan,Mueang Samut Prakan,Pak Nam,111 Sukhumvit Road,Condo,468.0,1.0,1.0,64,26.0,,13.6050643151,100.5964284491,2,20.0,6.0,3,2016,December,6200000,96875.0
10913939,Bangkok,Phasi Charoen,Pak Khlong Phasi Charoen,Ratchaphruek Road,Condo,1049.0,1.0,1.0,35,11.0,,13.7165642986,100.4585006015,2,,3.0,5,2018,September,2990000,85428.57142857143
10611516,Bangkok,Watthana,Khlong Toei Nuea,"136 Soi Sukhumvit 23, Sukhumvit Road",Condo,220.0,1.0,1.0,56,11.0,,13.73945,100.564353,1,,16.0,20,2009,July,7900000,141071.42857142858
10860418,Nonthaburi,Bang Bua Thong,Bang Rak Yai,Soi Thetsaban 2,Townhouse,250.0,3.0,2.0,68,2.0,72.0,13.8891642615,100.4413236157,0,,,3,2016,,2600000,
10940531,Bangkok,Chatuchak,Sena Nikhom,Prasert Manutakit Road,Condo,1456.0,2.0,1.0,93,25.0,,13.8392860435,100.5800299914,2,20.0,8.0,7,2010,June,4650000,50000.0
10818417,Bangkok,Don Mueang,Si Kan,Cherdwutthakat Road,Detached House,393.0,3.0,3.0,190,2.0,296.0,13.9410713059,100.607664742,0,10.0,6.0,6,0,,9990000,
10813767,Samut Prakan,Bang Phli,Bang Phli Yai,56 ศรีนครินทร์ Yai,Detached House,,3.0,2.0,175,2.0,200.0,13.6200609306,100.6779647099,0,,2.0,3,0,,4500000,
10981052,Bangkok,Watthana,Khlong Tan Nuea,"36/36 Soi Sukhumvit 47, Sukhumvit Road",Condo,137.0,1.0,1.0,47,2.0,,13.7314327552,100.5746502196,2,,20.0,20,2012,June,8000000,170212.7659574468
11029983,Bangkok,Prawet,Prawet,Onnut Road,Condo,1594.0,1.0,1.0,26,18.0,,13.7171815201,100.6546365423,0,17.0,7.0,6,2014,January,1700000,65384.61538461538
11029711,Bangkok,Suan Luang,Suan Luang,Srinakarin Road,Condo,1152.0,2.0,1.0,65,8.0,,13.744081,100.644114,1,,5.0,3,2009,March,2750000,42307.692307692305
8268104,Samut Prakan,Bang Phli,Bang Phli Yai,197/73 บางนา-ตราด Yai,Detached House,,3.0,2.0,135,2.0,,13.6554512,100.6744889,0,14.0,8.0,3,0,,4400000,
10796297,Bangkok,Sathon,Thung Wat Don,14 Narathiwat Ratchanakarin Road,Condo,268.0,2.0,1.0,43,6.0,,13.712731208,100.5331229188,3,20.0,15.0,12,2015,December,5500000,127906.97674418605
10725183,Bangkok,Khlong Sam Wa,Bang Chan,Khlong Song Road,Detached House,518.0,3.0,3.0,164,2.0,248.0,13.8605636899,100.7111103154,0,16.0,6.0,10,0,,6500000,
10936479,Bangkok,Watthana,Khlong Tan Nuea,Eight Thonglor Building 88/36,Condo,196.0,1.0,1.0,49,17.0,,13.730746,100.581855,1,20.0,20.0,20,2009,December,8900000,181632.6530612245
10942373,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,สุขุมวิท สุขุมวิท 107,Condo,70.0,2.0,1.0,43,3.0,,13.657872,100.603992,1,,7.0,10,2013,August,2650000,61627.90697674418
10921416,Bangkok,Ratchathewi,Thung Phaya Thai,138 Phayathai Road,Condo,476.0,1.0,1.0,35,18.0,,13.755722,100.532865,3,,11.0,20,2010,June,6690000,191142.85714285713
11022358,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,34/2 แบริ่ง34/2,Condo,131.0,1.0,1.0,58,7.0,,13.648915,100.6133816,0,,9.0,8,2013,February,2590000,44655.1724137931
10893078,Bangkok,Watthana,Khlong Tan Nuea,175-179 Soi Sukhumvit 39 Sukhumvit Road,Condo,500.0,2.0,2.0,97,15.0,,13.743154,100.573438,0,20.0,12.0,13,1994,April,7800000,80412.37113402062
7532130,Nonthaburi,Mueang Nonthaburi,Bang Kraso,Rattanathibet Road,Condo,2824.0,2.0,1.0,45,18.0,,13.8636530348,100.5028675423,2,,16.0,11,2016,December,3300000,73333.33333333333
10938702,Bangkok,Sai Mai,Sai Mai,สายไหม 44/1,Detached House,,3.0,3.0,300,2.0,300.0,13.9205125,100.6513281,0,11.0,6.0,5,0,,7500000,
10993367,Nonthaburi,Bang Yai,Sao Thong Hin,Kanchanaphisek Road,Townhouse,350.0,3.0,2.0,101,2.0,72.0,13.8902764605,100.3883220955,0,,8.0,1,0,,2300000,
8978590,Bangkok,Khlong San,Khlong Ton Sai,333 Krung Thonburi Road,Condo,636.0,1.0,1.0,40,11.0,,13.72181,100.497807,2,,17.0,11,2015,February,4500000,112500.0
10954462,Bangkok,Khlong Sam Wa,Bang Chan,สุเหร่าคลองหนึ่ง,Townhouse,,3.0,2.0,64,2.0,64.0,13.8471706,100.7041509,0,4.0,5.0,5,0,,1790000,
11030269,Bangkok,Ratchathewi,Thanon Phetchaburi,ซอยเพชรบุรี 12 แขวงถนนเพชรบุรี เขตราชเทวี กทม.,Condo,179.0,1.0,1.0,27,18.0,,13.750727,100.529421,3,,18.0,20,2017,September,3590000,132962.96296296295
10953911,Samut Prakan,Bang Phli,Nong Prue,Udomsap Road,Townhouse,403.0,3.0,2.0,85,1.0,64.0,13.6720859107,100.7879006319,0,,1.0,1,0,,1630000,
11021282,Samut Prakan,Bang Phli,Bang Phli Yai,Bang Phli Yai,Townhouse,,2.0,2.0,100,2.0,68.0,13.5878125,100.6906406,0,,3.0,2,0,,2700000,
10669356,Nonthaburi,Mueang Nonthaburi,Bang Kraso,ซอยนนทบุรี 15 Sanam Bin Nam Road,Condo,2351.0,1.0,1.0,30,43.0,,13.87393,100.478563,1,,4.0,2,2019,June,2500000,83333.33333333333
10643716,Bangkok,Khan Na Yao,Ram Inthra,Ratchada-Ram Inthra Road,Townhouse,,3.0,2.0,115,2.0,76.0,13.821632,100.663635,0,20.0,10.0,10,0,,2500000,
10920804,Nonthaburi,Pak Kret,Khlong Kluea,Prachachuen Road,Condo,625.0,1.0,1.0,29,5.0,,13.896884,100.554382,0,15.0,6.0,8,2020,March,2190000,75517.24137931035
10966153,Bangkok,Chatuchak,Sena Nikhom,Prasert-Manukitch Road,Condo,180.0,1.0,1.0,45,5.0,,13.8260026,100.5872042,0,9.0,12.0,10,2012,September,3190000,70888.88888888889
10526803,Samut Prakan,Bang Phli,Bang Chalong,Soi Poolcharoen,Townhouse,417.0,4.0,2.0,125,2.0,84.0,13.6383402681,100.7575259684,0,,5.0,1,2020,,2500000,
10932955,Bangkok,Watthana,Phra Khanong Nuea,396 Soi Sukhumvit 65 Sukhumvit Road,Condo,228.0,1.0,1.0,47,8.0,,13.721775,100.588772,2,,20.0,20,2007,December,3700000,78723.40425531915
11011499,Bangkok,Din Daeng,Din Daeng,624 Asoke-Dindaeng Road,Condo,543.0,1.0,1.0,33,18.0,,13.7567573,100.559701,3,,8.0,19,2019,October,4200000,127272.72727272728
10847810,Bangkok,Watthana,Khlong Tan Nuea,"23/1  Soi Sukhumvit 39, Sukhumvit Road",Condo,25.0,2.0,1.0,110,3.0,,13.736441,100.573648,1,,19.0,20,2009,,7200000,65454.545454545456
10236178,Nonthaburi,Mueang Nonthaburi,Bang Kraso,326 รัตนาธิเบศร์,Townhouse,,4.0,2.0,220,2.0,136.0,13.8658492,100.4941285,1,,6.0,15,0,,3750000,
10955593,Bangkok,Prawet,Prawet,สุขุมวิท 77,Detached House,,5.0,3.0,256,2.0,256.0,13.6999565,100.6754809,0,18.0,3.0,2,0,,7300000,
8731123,Bangkok,Thawi Watthana,Thawi Watthana,เลรยบคลองทวีวัฒนา,Townhouse,,4.0,3.0,96,2.0,,13.7117228,100.3653602,0,20.0,4.0,9,0,,2200000,
11041952,Nonthaburi,Bang Bua Thong,Phimon Rat,Phimonrat,Detached House,,3.0,3.0,210,2.0,212.0,13.9207936,100.3919033,0,,8.0,5,0,,3690000,
10908987,Nonthaburi,Mueang Nonthaburi,Bang Khen,Nakhon In,Condo,1544.0,1.0,1.0,26,16.0,,13.83663,100.504437,0,20.0,5.0,3,2015,April,1450000,55769.230769230766
10979183,Bangkok,Sathon,Thung Maha Mek,South Sathorn Road,Condo,580.0,1.0,1.0,64,18.0,,13.722621224200001,100.5386871779,3,,20.0,20,2009,June,7050000,110156.25
11031009,Samut Prakan,Bang Sao Thong,Bang Sao Thong,Bang Sao Thong,Townhouse,,2.0,1.0,100,2.0,72.0,13.5666875,100.8091094,0,,2.0,1,0,,1290000,
8648747,Bangkok,Bueng Kum,Khlong Kum,Khlong Kum,Townhouse,,6.0,5.0,254,2.0,96.0,13.8332072904,100.6110153622,0,8.0,2.0,4,0,,8400000,
10242326,Bangkok,Bang Kho Laem,Wat Phraya Krai,Soi Chan 44,Condo,99.0,2.0,2.0,61,18.0,,13.7098980025,100.5141931371,1,20.0,11.0,7,2021,,9900000,162295.0819672131
11011357,Bangkok,Watthana,Khlong Tan Nuea,77 Soi Wattana Sukhumvit Road,Condo,586.0,1.0,1.0,34,3.0,,13.742278,100.559299,3,,11.0,20,2020,June,6987500,205514.70588235295
10780036,Samut Prakan,Mueang Samut Prakan,Bang Muang,133 Moo 4,Townhouse,405.0,2.0,2.0,90,2.0,64.0,13.586110099999999,100.6349171716,0,,5.0,1,2019,,2100000,
10541705,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,34/2 แบริ่ง34/2,Condo,131.0,1.0,1.0,54,2.0,,13.648915,100.6133816,0,,9.0,8,2013,February,2900000,53703.7037037037
10677142,Bangkok,Pathum Wan,Lumphini,1 Wireless Road,Condo,1344.0,1.0,1.0,35,18.0,,13.7478198122,100.5490615522,2,,11.0,20,2020,September,7300000,208571.42857142858
11028262,Bangkok,Huai Khwang,Huai Khwang,Pracha Uthit Road,Condo,1907.0,1.0,1.0,31,16.0,,13.772067,100.579894,1,,20.0,20,2019,January,3500000,112903.2258064516
10903901,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,Samrong Nua,Detached House,,4.0,3.0,312,2.0,312.0,13.649435,100.5970048,1,20.0,15.0,20,0,,4500000,
10844456,Bangkok,Huai Khwang,Sam Sen Nok,68 Lat Phrao 41 Alley,Condo,491.0,1.0,1.0,31,18.0,,13.8023443,100.5845988,0,20.0,8.0,4,2011,January,1850000,59677.41935483871
10744226,Bangkok,Bang Rak,ASHTON Silom,166 Silom Road,Condo,428.0,1.0,1.0,35,18.0,,13.726304,100.526875,3,,20.0,20,2016,May,8100000,231428.57142857142
10808410,Bangkok,Watthana,Phra Khanong Nuea,99 Soi Pridi Banomyong 2,Condo,504.0,2.0,1.0,50,18.0,,13.7135748644,100.6005167374,1,,16.0,18,2015,December,4900000,98000.0
11014974,Samut Prakan,Bang Phli,Racha Thewa,กิ่งแก้ว,Townhouse,,3.0,2.0,90,2.0,84.0,13.6732472,100.7216284,0,4.0,4.0,2,0,,2200000,
10939967,Bangkok,Watthana,Khlong Tan Nuea,9 Sukhumvit 49 Rd,Condo,183.0,1.0,1.0,45,4.0,,13.7285780159,100.5755317202,2,,18.0,20,2016,March,8000000,177777.77777777778
10992165,Bangkok,Prawet,Dok Mai,50/363 Chaloem Phrakiat Ro 9 Soi 28 Yaek 14,Condo,576.0,1.0,1.0,58,6.0,,13.671014,100.673514,0,,5.0,6,1993,,1275000,21982.758620689656
11007916,Bangkok,Bang Na,Bang Na,2952 Sukhumvit Road,Condo,421.0,1.0,1.0,26,14.0,,13.678558,100.608607,1,,12.0,14,2011,February,2700000,103846.15384615384
10627532,Nonthaburi,Bang Bua Thong,Bang Rak Yai,Bang Rak Yai,Townhouse,,4.0,2.0,76,2.0,76.0,13.8787964,100.4368463,2,,2.0,4,0,,2290000,
10376820,Nonthaburi,Mueang Nonthaburi,Bang Khen,. Bangkok-Non Road,Condo,378.0,1.0,1.0,26,12.0,,13.83989,100.515145,2,,2.0,5,2019,June,1950000,75000.0
10664041,Nonthaburi,Bang Yai,Bang Muang,Wat Prang Luang Road,Townhouse,274.0,3.0,2.0,140,2.0,84.0,13.839344,100.418889,0,7.0,4.0,8,2017,,3100000,
11029304,Bangkok,Khlong Toei,Khlong Tan,"3399 Rama 4 Road, Khong Tan",Condo,1178.0,2.0,1.0,41,31.0,,13.7157845199,100.5751531105,1,20.0,15.0,20,2019,October,6690000,163170.73170731709
10400068,Nonthaburi,Bang Kruai,Bang Khun Kong,Bang Khun Kong,Detached House,,3.0,3.0,160,2.0,300.0,13.8256875,100.4527656,0,9.0,4.0,5,0,,7350000,
10823141,Bangkok,Bang Kapi,Hua Mak,"Soi Ramkamhang 26,  Huamark Road",Condo,998.0,1.0,1.0,29,2.0,,13.752749,100.631164,0,20.0,8.0,7,2009,June,1490000,51379.31034482759
10948318,Nonthaburi,Bang Bua Thong,Phimon Rat,Ban Kluai-Sai Noi Road,Detached House,134.0,3.0,3.0,175,2.0,180.0,13.937122482,100.3576399483,0,,4.0,2,2014,,3290000,
10665099,Nonthaburi,Mueang Nonthaburi,Bang Kraso,678 Rattanathibet Road,Condo,540.0,1.0,1.0,24,6.0,,13.8693817443,100.4897048148,1,,9.0,13,2015,September,1450000,60416.666666666664
10526472,Nonthaburi,Bang Bua Thong,Lam Pho,Saphan Nonthaburi - Bang Bua Thong Road,Detached House,,4.0,3.0,320,2.0,268.0,13.9473222798,100.4379366751,0,,3.0,1,0,,6000000,
10301941,Nonthaburi,Bang Kruai,Bang Kruai,ราชพฤกษ์,Townhouse,,3.0,3.0,162,2.0,92.0,13.8135951,100.4227992,0,,6.0,1,0,,5900000,
11004381,Bangkok,Yan Nawa,Chong Nonsi,1298 Rama 3 Road,Condo,1296.0,1.0,1.0,30,27.0,,13.6835742743,100.549075297,0,18.0,4.0,5,2006,December,2000000,66666.66666666667
11027132,Bangkok,Watthana,Phra Khanong Nuea,396 Soi Sukhumvit 65 Sukhumvit Road,Condo,228.0,2.0,2.0,70,6.0,,13.721775,100.588772,2,,20.0,20,2007,December,6200000,88571.42857142857
10829986,Bangkok,Phaya Thai,Sam Sen Nai,. ถนนสุทธิสารวินิจฉัย แขวงสามเสนใน เขตพญาไท กทม.,Condo,389.0,1.0,1.0,26,14.0,,13.788935,100.553864,2,,8.0,14,2018,August,2630000,101153.84615384616
10841343,Bangkok,Bueng Kum,Khlong Kum,"558 Incio Condominium, Seri Thai Road",Condo,508.0,1.0,1.0,23,3.0,,13.7767175932,100.6623162092,0,20.0,9.0,11,2014,January,1350000,58695.65217391304
10941276,Bangkok,Huai Khwang,Huai Khwang,218 Ratchadaphisek Road,Condo,539.0,1.0,1.0,36,18.0,,13.778071411300001,100.5745093988,1,,20.0,20,2011,July,3990000,110833.33333333333
10882971,Nonthaburi,Bang Yai,Bang Muang,Bangyai-Bangkulad Road,Townhouse,299.0,3.0,2.0,100,2.0,96.0,13.84347,100.407094,0,9.0,3.0,8,2017,,2900000,
10839734,Samut Prakan,Bang Phli,Racha Thewa,18/241 กิ่งแก้ว,Townhouse,,3.0,2.0,85,2.0,,13.6899875,100.7237969,0,4.0,3.0,2,0,,2900000,
10677196,Samut Prakan,Phra Pradaeng,Samrong,Samrong,Detached House,,4.0,4.0,250,2.0,176.0,13.6457625,100.5241094,0,6.0,9.0,7,0,,9500000,
10980640,Bangkok,Saphan Sung,Saphan Sung,Saphan Sung,Townhouse,,2.0,2.0,75,2.0,84.0,13.7749625,100.7094844,0,19.0,2.0,6,0,,2300000,
11029483,Bangkok,Lat Phrao,Lat Phrao,84 84,Townhouse,,3.0,2.0,250,2.0,,13.7563125,100.5653125,3,,10.0,20,0,,6490000,
10826319,Bangkok,Khlong Toei,Phra Khanong,Sukhumvit Road,Condo,486.0,2.0,1.0,51,18.0,,13.715134387500001,100.5908126786,2,,19.0,20,2013,January,7500000,147058.82352941178
10976387,Bangkok,Ratchathewi,Thanon Phetchaburi,111 ถนนเพชรบุรี,Condo,880.0,1.0,1.0,32,18.0,,13.7534341124,100.5306261369,3,,15.0,20,2023,,6750000,210937.5
10691985,Bangkok,Chatuchak,Sena Nikhom,Prasert Manutakit Road,Condo,1456.0,2.0,1.0,93,13.0,,13.8392860435,100.5800299914,2,20.0,8.0,7,2010,June,4400000,47311.82795698925
11013530,Bangkok,Bang Rak,Si Phraya,Si Phraya Road,Condo,384.0,1.0,1.0,42,20.0,,13.7312279445,100.5221258679,1,,13.0,20,2023,,4589000,109261.90476190476
10847837,Bangkok,Khlong Toei,Phra Khanong,Rama 4 Road,Condo,1432.0,1.0,1.0,39,6.0,,13.712022,100.584435,2,,15.0,18,2011,December,3500000,89743.58974358975
10985905,Nonthaburi,Mueang Nonthaburi,Bang Kraso,26/1  Rattanathibet Road,Condo,1232.0,1.0,1.0,30,7.0,,13.8637736562,100.5010689973,2,,14.0,15,2011,June,1100000,36666.666666666664
11028973,Bangkok,Huai Khwang,Huai Khwang,tianruammit Road,Condo,1002.0,2.0,2.0,87,18.0,,13.76698,100.577942,1,,12.0,20,2014,June,5890000,67701.14942528735
10611092,Bangkok,Khlong Toei,Khlong Toei,140 Sukhumvit Road,Condo,269.0,1.0,1.0,56,18.0,,13.725135,100.564214,2,,20.0,20,2010,July,8000000,142857.14285714287
11021069,Bangkok,Huai Khwang,Huai Khwang,Rama 9 Road,Condo,1908.0,1.0,1.0,30,7.0,,13.754565640500001,100.5754331598,0,20.0,12.0,20,2013,June,2100000,70000.0
11008526,Nonthaburi,Bang Kruai,Bang Khanun,Bang Khanun,Townhouse,,4.0,2.0,100,2.0,72.0,13.8149625,100.4591719,0,1.0,2.0,3,0,,2990000,
9978458,Bangkok,Nong Khaem,Nong Khaem,115/145,Townhouse,,3.0,2.0,1,2.0,84.0,13.7054329,100.3432355,0,20.0,11.0,5,0,,1900000,
10668694,Bangkok,Huai Khwang,Sam Sen Nok,Samsen Nok,Townhouse,,3.0,3.0,350,1.0,88.0,13.7665664,100.5858786,0,7.0,7.0,10,0,,6800000,
9643035,Bangkok,Ratchathewi,Thanon Phetchaburi,512 Phetchaburi Road,Condo,623.0,2.0,1.0,47,18.0,,13.751884785,100.5345651607,3,,19.0,20,2017,October,7400000,157446.8085106383
11009466,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,Soi Sukhumvit 76,Condo,406.0,1.0,1.0,23,3.0,,13.6546084578,100.5944968238,1,19.0,14.0,20,2019,,1250000,54347.82608695652
11026701,Bangkok,Bang Rak,Silom,78 Pan Road,Condo,219.0,1.0,1.0,46,16.0,,13.7224568169,100.523540816,3,,20.0,20,2016,December,7500000,163043.47826086957
10509211,Bangkok,Nong Khaem,Nong Khang Phlu,เพชรเกษม 114,Townhouse,,3.0,3.0,170,2.0,80.0,13.7062125,100.3405156,0,20.0,11.0,5,0,,4590000,
10981146,Samut Prakan,Phra Pradaeng,Samrong Tai,Samrong Tai,Townhouse,,4.0,4.0,100,2.0,336.0,13.6421875,100.5657344,0,11.0,4.0,1,0,,4390000,
10957083,Bangkok,Sai Mai,O Ngoen,Sukhaphiban 5 Road,Townhouse,193.0,4.0,3.0,150,2.0,124.0,13.8898208913,100.6606214295,0,8.0,3.0,2,2016,,3500000,
10075698,Bangkok,Chatuchak,Sena Nikhom,Soi Phahonyothin 34 Yaek 1,Condo,1522.0,1.0,1.0,31,18.0,,13.83903,100.582438,1,20.0,7.0,5,2019,,2300000,74193.54838709677
10762638,Nonthaburi,Bang Kruai,Maha Sawat,Mahasawat,Detached House,,4.0,3.0,180,2.0,208.0,13.8075625,100.4341875,0,,2.0,2,0,,8490000,
11029629,Bangkok,Bueng Kum,Khlong Kum,Seri Thai Road,Condo,691.0,1.0,1.0,23,7.0,,13.7748264561,100.6591615079,0,20.0,4.0,10,2012,December,1290000,56086.95652173913
10839413,Samut Prakan,Bang Phli,Bang Phli Yai,Bang Na-Trat Road Yai,Townhouse,,3.0,2.0,103,1.0,72.0,13.632436,100.693909,0,,1.0,1,0,,2300000,
10357257,Bangkok,Phra Khanong,Bang Chak,Sukhumvit 85 Road,Condo,634.0,1.0,1.0,30,8.0,,13.7047537591,100.6069388895,2,,12.0,13,2014,August,1500000,50000.0
10876486,Bangkok,Huai Khwang,Huai Khwang,218 Ratchadaphisek Road,Condo,539.0,1.0,1.0,46,11.0,,13.778071411300001,100.5745093988,1,,20.0,20,2011,July,4200000,91304.34782608696
10808665,Bangkok,Suan Luang,Suan Luang,418 Sukhumvit 77 Road,Condo,673.0,1.0,1.0,28,10.0,,13.71133,100.604363,1,,9.0,16,2016,June,2350000,83928.57142857143
